Peer IP,Direction,Destination Port
192.168.147.52,Received,20726
192.168.147.52,Received,20876
192.168.147.52,Received,41860
192.168.147.52,Received,41983
192.168.147.52,Received,20792
192.168.147.52,Received,20604
192.168.147.52,Received,42875
192.168.147.52,Received,40912
192.168.147.52,Received,40710
192.168.147.52,Received,20732
192.168.147.52,Received,42275
192.168.147.52,Received,41967
192.168.147.52,Received,20646
192.168.147.52,Received,12731
192.168.147.52,Received,43000
192.168.147.52,Received,42600
192.168.147.52,Received,41672
192.168.147.52,Received,20547
192.168.147.52,Received,42127
192.168.147.52,Received,40738
192.168.147.52,Received,20810
192.168.147.52,Received,40938
192.168.147.52,Received,41895
192.168.147.52,Received,12415
192.168.147.52,Received,43053
192.168.147.52,Received,12387
192.168.147.52,Received,42556
192.168.147.52,Received,43018
192.168.147.52,Received,20762
192.168.147.52,Received,41877
192.168.147.52,Received,20868
192.168.147.52,Received,12504
192.168.147.52,Received,20575
192.168.147.52,Received,20654
192.168.147.52,Received,12718
192.168.147.52,Received,20554
192.168.147.52,Received,42001
192.168.147.52,Received,12475
192.168.147.52,Received,42893
192.168.147.52,Received,40781
192.168.147.52,Received,41636
192.168.147.52,Received,41823
192.168.147.52,Received,20683
192.168.147.52,Received,20637
192.168.147.52,Received,20756
192.168.147.52,Received,42928
192.168.147.52,Received,42714
192.168.147.52,Received,41089
192.168.147.52,Received,20714
192.168.147.52,Received,20845
192.168.147.52,Received,20828
192.168.147.52,Received,20910
192.168.147.52,Received,12519
192.168.147.52,Received,20834
192.168.147.52,Received,41562
192.168.147.52,Received,41914
192.168.147.52,Received,20689
192.168.147.52,Received,12428
192.168.147.52,Received,42580
192.168.147.52,Received,20589
192.168.147.52,Received,40767
192.168.147.52,Received,42344
192.168.147.52,Received,12400
192.168.147.52,Received,40825
192.168.147.52,Received,41766
192.168.147.52,Received,41931
192.168.147.52,Received,41041
192.168.147.52,Received,40810
192.168.147.52,Received,42168
192.168.147.52,Received,20540
192.168.147.52,Received,12577
192.168.147.52,Received,40753
192.168.147.52,Received,40968
192.168.147.52,Received,12536
192.168.147.52,Received,40725
192.168.147.52,Received,41599
192.168.147.52,Received,20780
192.168.147.52,Received,42186
192.168.147.52,Received,42535
192.168.147.52,Received,42677
192.168.147.52,Received,20893
192.168.147.52,Received,20696
192.168.147.52,Received,40983
192.168.147.52,Received,41948
192.168.147.52,Received,12564
192.168.147.52,Received,20856
192.168.147.52,Received,20613
192.168.147.52,Received,20916
192.168.147.52,Received,20798
192.168.147.52,Received,20581
192.168.147.52,Received,20720
192.168.147.52,Received,41784
192.168.147.52,Received,12552
192.168.147.52,Received,42513
192.168.147.52,Received,20768
192.168.147.52,Received,20862
192.168.147.52,Received,20851
192.168.147.52,Received,20804
192.168.147.52,Received,42320
192.168.147.52,Received,42804
192.168.147.52,Received,41840
192.168.147.52,Received,20702
192.168.147.52,Received,40895
192.168.147.52,Received,12488
192.168.147.52,Received,20620
192.168.147.52,Received,40864
192.168.147.52,Received,42105
192.168.147.52,Received,42470
192.168.147.52,Received,41581
192.168.147.52,Received,12658
192.168.147.52,Received,20750
192.168.147.52,Received,12686
192.168.147.52,Received,42390
192.168.147.52,Received,42841
192.168.147.52,Received,20676
192.168.147.52,Received,20533
192.168.147.52,Received,12631
192.168.147.52,Received,42368
192.168.147.52,Received,12459
192.168.147.52,Received,42964
192.168.147.52,Received,20597
192.168.147.52,Received,12704
192.168.147.52,Received,41730
192.168.147.52,Received,42023
192.168.147.52,Received,42858
192.168.147.52,Received,41653
192.168.147.52,Received,20561
192.168.147.52,Received,42823
192.168.147.52,Received,41802
192.168.147.52,Received,20881
192.168.147.52,Received,12444
192.168.147.52,Received,42232
192.168.147.52,Received,20661
192.168.147.52,Received,20629
192.168.147.52,Received,41075
192.168.147.52,Received,20669
192.168.147.52,Received,41710
192.168.147.52,Received,42040
192.168.147.52,Received,42660
192.168.147.52,Received,40998
192.168.147.52,Received,20816
192.168.147.52,Received,40797
192.168.147.52,Received,42784
192.168.147.52,Received,42212
192.168.147.52,Received,43036
192.168.147.52,Received,20744
192.168.147.52,Received,42298
192.168.147.52,Received,42491
192.168.147.52,Received,42767
192.168.147.52,Received,42432
192.168.147.52,Received,41691
192.168.147.52,Received,3389
192.168.147.52,Received,20738
192.168.147.52,Received,42983
192.168.147.52,Received,41028
192.168.147.52,Received,12673
192.168.147.52,Received,20886
192.168.147.52,Received,41618
192.168.147.52,Received,41115
192.168.147.52,Received,42060
192.168.147.52,Received,20904
192.168.147.52,Received,42448
192.168.147.52,Received,42732
192.168.147.52,Received,20774
192.168.147.52,Received,42082
192.168.147.52,Received,40851
192.168.147.52,Received,12615
192.168.147.52,Received,12595
192.168.147.52,Received,40840
192.168.147.52,Received,41104
192.168.147.52,Received,41058
192.168.147.52,Received,42641
192.168.147.52,Received,40881
192.168.147.52,Received,20708
192.168.147.52,Received,41013
192.168.147.52,Received,20822
192.168.147.52,Received,42408
192.168.147.52,Received,42621
192.168.147.52,Received,20568
192.168.147.52,Received,20526
192.168.147.52,Received,42910
192.168.147.52,Received,20898
192.168.147.52,Received,42253
192.168.147.52,Received,42749
192.168.147.52,Received,42147
192.168.147.52,Received,41748
192.168.147.52,Received,40924
192.168.147.51,Received,41513
192.168.147.51,Received,42401
192.168.147.51,Received,41482
192.168.147.51,Received,43072
192.168.147.51,Received,42182
192.168.147.51,Received,41530
192.168.147.51,Received,21146
192.168.147.51,Received,20932
192.168.147.51,Received,41259
192.168.147.51,Received,42663
192.168.147.51,Received,43345
192.168.147.51,Received,21290
192.168.147.51,Received,41161
192.168.147.51,Received,42202
192.168.147.51,Received,13068
192.168.147.51,Received,41345
192.168.147.51,Received,21110
192.168.147.51,Received,21201
192.168.147.51,Received,42104
192.168.147.51,Received,12844
192.168.147.51,Received,41302
192.168.147.51,Received,12923
192.168.147.51,Received,42570
192.168.147.51,Received,43163
192.168.147.51,Received,43012
192.168.147.51,Received,42275
192.168.147.51,Received,21014
192.168.147.51,Received,43091
192.168.147.51,Received,12971
192.168.147.51,Received,13003
192.168.147.51,Received,43270
192.168.147.51,Received,41970
192.168.147.51,Received,21152
192.168.147.51,Received,43215
192.168.147.51,Received,20946
192.168.147.51,Received,41318
192.168.147.51,Received,42904
192.168.147.51,Received,12798
192.168.147.51,Received,41437
192.168.147.51,Received,12876
192.168.147.51,Received,21278
192.168.147.51,Received,21296
192.168.147.51,Received,41117
192.168.147.51,Received,43289
192.168.147.51,Received,21038
192.168.147.51,Received,21171
192.168.147.51,Received,43234
192.168.147.51,Received,42639
192.168.147.51,Received,43053
192.168.147.51,Received,21134
192.168.147.51,Received,41468
192.168.147.51,Received,42709
192.168.147.51,Received,41497
192.168.147.51,Received,42504
192.168.147.51,Received,43144
192.168.147.51,Received,21022
192.168.147.51,Received,41286
192.168.147.51,Received,42383
192.168.147.51,Received,21266
192.168.147.51,Received,21031
192.168.147.51,Received,42968
192.168.147.51,Received,41272
192.168.147.51,Received,42617
192.168.147.51,Received,13051
192.168.147.51,Received,21308
192.168.147.51,Received,21158
192.168.147.51,Received,21242
192.168.147.51,Received,21128
192.168.147.51,Received,42527
192.168.147.51,Received,42364
192.168.147.51,Received,43180
192.168.147.51,Received,43467
192.168.147.51,Received,42312
192.168.147.51,Received,20974
192.168.147.51,Received,41216
192.168.147.51,Received,41453
192.168.147.51,Received,42330
192.168.147.51,Received,42460
